User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
293006629,07/12/2024 20:31,Coin-M Futures,Fee,ADA,-0.19431624,TradeID - 169517552
293006629,07/12/2024 20:31,Coin-M Futures,Fee,MATIC,-0.1194981,TradeID - 41010785
293006629,07/12/2024 20:31,Coin-M Futures,Fee,NEAR,-0.00691426,TradeID - 41323459
293006629,07/12/2024 20:31,Coin-M Futures,Realized Profit and Loss,BNB,0.00710174,TradeID - 253538547
293006629,07/12/2024 20:31,Coin-M Futures,Realized Profit and Loss,TRX,0.29731834,TradeID - 33359619
293006629,07/12/2024 20:31,Coin-M Futures,Fee,ETH,-0.00008067,TradeID - 791062800
293006629,07/12/2024 20:31,Coin-M Futures,Fee,NEAR,-0.00296267,TradeID - 41323460
293006629,07/12/2024 20:31,Coin-M Futures,Fee,THETA,-0.03636363,TradeID - 19677298
293006629,07/12/2024 20:31,Coin-M Futures,Realized Profit and Loss,SOL,0.01530558,TradeID - 200568212
293006629,07/12/2024 20:31,Coin-M Futures,Fee,LTC,-0.00094463,TradeID - 115986662
293006629,07/12/2024 20:31,Coin-M Futures,Fee,SOL,-0.0000364,TradeID - 200568210
293006629,07/12/2024 20:31,Coin-M Futures,Realized Profit and Loss,XRP,0.17749367,TradeID - 167369905
293006629,07/12/2024 20:31,Coin-M Futures,Fee,TRX,-0.65842417,TradeID - 33359619
293006629,07/12/2024 20:31,Coin-M Futures,Fee,AVAX,-0.00237812,TradeID - 37677067
293006629,07/12/2024 20:31,Coin-M Futures,Fee,MATIC,-0.01991635,TradeID - 41010784
293006629,07/12/2024 20:31,Coin-M Futures,Realized Profit and Loss,MATIC,2.5895965,TradeID - 41010785
293006629,07/12/2024 20:31,Coin-M Futures,Fee,DOT,-0.00751879,TradeID - 157181863
293006629,07/12/2024 20:31,Coin-M Futures,Fee,SOL,-0.0000728,TradeID - 200568211
293006629,07/12/2024 20:31,Coin-M Futures,Realized Profit and Loss,NEAR,0.07738749,TradeID - 41323460
293006629,07/12/2024 20:31,USD-M Futures,Realized Profit and Loss,USDT,3.012,TradeID - 5162841804
293006629,07/12/2024 20:31,USD-M Futures,Fee,USDT,-0.0860337,TradeID - 5162841804
293006629,07/12/2024 20:31,USD-M Futures,Fee,USDT,-0.0860337,TradeID - 5162841886
293006629,07/12/2024 20:31,USD-M Futures,Realized Profit and Loss,USDT,3.012,TradeID - 5162841886
293006629,07/12/2024 20:31,USD-M Futures,Fee,USDT,-0.08603835,TradeID - 5162841973
293006629,07/12/2024 20:31,USD-M Futures,Realized Profit and Loss,USDT,3.0027,TradeID - 5162841973
293006629,07/12/2024 20:31,USD-M Futures,Fee,USDT,-0.0573611,TradeID - 5162842359
293006629,07/12/2024 20:31,USD-M Futures,Realized Profit and Loss,USDT,1.9974,TradeID - 5162842359
293006629,07/12/2024 20:44,USD-M Futures,Fee,USDT,-0.14374224,TradeID - 5162864819
293006629,07/12/2024 20:48,USD-M Futures,Fee,USDT,-0.1151032,TradeID - 5162874019
293006629,07/12/2024 22:16,USD-M Futures,Fee,USDT,-0.1153878,TradeID - 5162952832
293006629,07/12/2024 22:16,USD-M Futures,Fee,USDT,-0.1153878,TradeID - 5162952836
293006629,07/12/2024 22:16,USD-M Futures,Realized Profit and Loss,USDT,-0.5692,TradeID - 5162952832
293006629,07/12/2024 22:20,USD-M Futures,Fee,USDT,-0.0577586,TradeID - 5162970994
293006629,07/12/2024 22:27,USD-M Futures,Fee,USDT,-0.25952399,TradeID - 5162978553
293006629,07/12/2024 22:27,USD-M Futures,Realized Profit and Loss,USDT,0.78789999,TradeID - 5162978553
293006629,07/12/2024 22:27,USD-M Futures,Fee,USDT,-0.25952399,TradeID - 5162978556
293006629,07/12/2024 22:33,Coin-M Futures,Fee,BTC,-0.00000607,TradeID - 835989180
293006629,07/12/2024 23:21,Coin-M Futures,Realized Profit and Loss,BTC,-0.00003677,TradeID - 835992794
293006629,07/12/2024 23:21,Coin-M Futures,Fee,BTC,-0.00000605,TradeID - 835992794
293006629,07/12/2024 23:51,USD-M Futures,Realized Profit and Loss,USDT,-2.04989999,TradeID - 5163035172
293006629,12/07/2024 23:51,USD-M Futures,Fee,USDT,-0.31830755,TradeID - 5163035172
293006629,13/07/2024 00:24,Coin-M Futures,Fee,BTC,-0.00000519,TradeID - 835999757
293006629,13/07/2024 00:24,USD-M Futures,Fee,USDT,-0.25985565,TradeID - 5163068437
293006629,13/07/2024 00:27,Coin-M Futures,Realized Profit and Loss,BTC,-0.00000212,TradeID - 836000084
293006629,13/07/2024 00:27,Coin-M Futures,Realized Profit and Loss,BTC,-0.00000042,TradeID - 836000083
293006629,13/07/2024 00:27,Coin-M Futures,Fee,BTC,-0.00000432,TradeID - 836000084
293006629,13/07/2024 00:27,Coin-M Futures,Fee,BTC,-0.00000086,TradeID - 836000083
293006629,13/07/2024 00:27,Coin-M Futures,Fee,BTC,-0.00000519,TradeID - 836000085
293006629,13/07/2024 00:28,USD-M Futures,Fee,USDT,-0.260046,TradeID - 5163071586
293006629,13/07/2024 00:28,USD-M Futures,Realized Profit and Loss,USDT,-0.3807,TradeID - 5163071586
293006629,13/07/2024 00:28,USD-M Futures,Fee,USDT,-0.260046,TradeID - 5163071588
293006629,13/07/2024 01:37,Coin-M Futures,Realized Profit and Loss,BTC,0.00001241,TradeID - 836006834
293006629,13/07/2024 01:37,Coin-M Futures,Fee,BTC,-0.00000518,TradeID - 836006834
293006629,13/07/2024 01:38,USD-M Futures,Realized Profit and Loss,USDT,0.5103,TradeID - 5163122625
293006629,13/07/2024 01:38,USD-M Futures,Fee,USDT,-0.26030114,TradeID - 5163122625
293006629,13/07/2024 03:00,Spot,Simple Earn Flexible Interest,BNB,0.00000022,Binance Earn
293006629,13/07/2024 18:21,Coin-M Futures,Fee,BTC,-0.00000511,TradeID - 836144327
293006629,13/07/2024 18:22,USD-M Futures,Fee,USDT,-0.1758447,TradeID - 5164388738
293006629,13/07/2024 18:40,Coin-M Futures,Fee,ETH,-0.00011914,TradeID - 791252763
293006629,13/07/2024 18:41,Coin-M Futures,Fee,AVAX,-0.00369506,TradeID - 37697057
293006629,13/07/2024 18:41,Coin-M Futures,Fee,ETC,-0.0002251,TradeID - 97780728
293006629,13/07/2024 18:41,Coin-M Futures,Fee,ETC,-0.00450207,TradeID - 97780727
293006629,13/07/2024 18:41,Coin-M Futures,Fee,NEAR,-0.00195579,TradeID - 41342935
293006629,13/07/2024 18:41,Coin-M Futures,Fee,NEAR,-0.01075689,TradeID - 41342937
293006629,13/07/2024 18:41,Coin-M Futures,Fee,NEAR,-0.00195579,TradeID - 41342936
293006629,13/07/2024 18:41,Coin-M Futures,Fee,MATIC,-0.22671452,TradeID - 41023787
293006629,13/07/2024 18:42,Coin-M Futures,Fee,XRP,-0.196225,TradeID - 167477656
293006629,13/07/2024 18:42,Coin-M Futures,Fee,LTC,-0.00093632,TradeID - 116005466
293006629,13/07/2024 18:42,Coin-M Futures,Fee,LTC,-0.00036012,TradeID - 116005465
293006629,13/07/2024 18:42,Coin-M Futures,Fee,DOGE,-1.30442605,TradeID - 227557531
293006629,13/07/2024 18:42,Coin-M Futures,Fee,TRX,-0.3539823,TradeID - 33366708
293006629,13/07/2024 18:42,Coin-M Futures,Fee,TRX,-0.17697862,TradeID - 33366707
293006629,13/07/2024 18:42,Coin-M Futures,Fee,TRX,-0.28318584,TradeID - 33366709
293006629,13/07/2024 18:43,Coin-M Futures,Fee,DOT,-0.0016,TradeID - 157197170
293006629,13/07/2024 18:43,Coin-M Futures,Fee,DOT,-0.0024,TradeID - 157197173
293006629,13/07/2024 18:43,Coin-M Futures,Fee,DOT,-0.0048,TradeID - 157197171
293006629,13/07/2024 18:43,Coin-M Futures,Fee,DOT,-0.0016,TradeID - 157197172
293006629,13/07/2024 18:43,Coin-M Futures,Fee,BCH,-0.00005358,TradeID - 66510819
293006629,13/07/2024 18:43,Coin-M Futures,Fee,BCH,-0.00018753,TradeID - 66510818
293006629,13/07/2024 18:44,Coin-M Futures,Fee,ADA,-0.27341079,TradeID - 169555612
293006629,13/07/2024 18:44,Coin-M Futures,Fee,THETA,-0.01436781,TradeID - 19681437
293006629,13/07/2024 18:44,Coin-M Futures,Fee,THETA,-0.03951149,TradeID - 19681438
293006629,13/07/2024 18:45,Coin-M Futures,Fee,SOL,-0.00086177,TradeID - 200634328
293006629,13/07/2024 18:45,Coin-M Futures,Fee,BNB,-0.00035929,TradeID - 253570457
293006629,13/07/2024 18:45,Coin-M Futures,Fee,BNB,-0.00003782,TradeID - 253570456
293006629,13/07/2024 18:45,Coin-M Futures,Fee,BNB,-0.00000945,TradeID - 253570455
293006629,13/07/2024 22:40,Coin-M Futures,Fee,BCH,-0.0001204,TradeID - 66513924
293006629,13/07/2024 22:40,Coin-M Futures,Fee,MATIC,-0.0094304,TradeID - 41027825
293006629,13/07/2024 22:40,Coin-M Futures,Fee,MATIC,-0.00942862,TradeID - 41027828
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,BNB,-0.00003141,TradeID - 253573061
293006629,13/07/2024 22:40,Coin-M Futures,Fee,ETC,-0.00022338,TradeID - 97783112
293006629,13/07/2024 22:40,Coin-M Futures,Fee,LTC,-0.00064571,TradeID - 116009309
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,NEAR,-0.13674259,TradeID - 41345337
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,BNB,-0.00053408,TradeID - 253573063
293006629,13/07/2024 22:40,Coin-M Futures,Fee,TRX,-0.17797394,TradeID - 33367676
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,BNB,-0.00076255,TradeID - 253573064
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,BCH,-0.00031755,TradeID - 66513924
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,MATIC,-0.03207014,TradeID - 41027826
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,ADA,-0.43546657,TradeID - 169563462
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,SOL,-0.00488254,TradeID - 200642254
293006629,13/07/2024 22:40,Coin-M Futures,Fee,ADA,-0.15927189,TradeID - 169563462
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,BTC,-0.00003423,TradeID - 836169518
293006629,13/07/2024 22:40,Coin-M Futures,Fee,SOL,-0.00039254,TradeID - 200642252
293006629,13/07/2024 22:40,Coin-M Futures,Fee,BNB,-0.00000943,TradeID - 253573061
293006629,13/07/2024 22:40,Coin-M Futures,Fee,NEAR,-0.00971062,TradeID - 41345337
293006629,13/07/2024 22:40,Coin-M Futures,Fee,BNB,-0.00000943,TradeID - 253573062
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,XRP,4.59578216,TradeID - 167509015
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,BCH,-0.00033687,TradeID - 66513925
293006629,13/07/2024 22:40,Coin-M Futures,Fee,DOT,-0.01042669,TradeID - 157199543
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,LTC,-0.00520814,TradeID - 116009310
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,ETC,-0.00339953,TradeID - 97783110
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,XRP,0.28723638,TradeID - 167509013
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,ETC,-0.06459117,TradeID - 97783111
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,LTC,-0.00502286,TradeID - 116009309
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,TRX,3.63910088,TradeID - 33367675
293006629,13/07/2024 22:40,Coin-M Futures,Fee,SOL,-0.00039254,TradeID - 200642254
293006629,13/07/2024 22:40,Coin-M Futures,Fee,BCH,-0.00012039,TradeID - 66513925
293006629,13/07/2024 22:40,Coin-M Futures,Fee,TRX,-0.32039871,TradeID - 33367674
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,MATIC,-0.03207014,TradeID - 41027825
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,TRX,1.97103593,TradeID - 33367676
293006629,13/07/2024 22:40,Coin-M Futures,Fee,BTC,-0.0000051,TradeID - 836169518
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,DOGE,-8.88796664,TradeID - 227564891
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,SOL,-0.00088773,TradeID - 200642253
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,ETC,-0.00343945,TradeID - 97783112
293006629,13/07/2024 22:40,Coin-M Futures,Fee,DOGE,-1.29998206,TradeID - 227564891
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,NEAR,-0.01367425,TradeID - 41345336
293006629,13/07/2024 22:40,Coin-M Futures,Fee,MATIC,-0.00942862,TradeID - 41027829
293006629,13/07/2024 22:40,Coin-M Futures,Fee,BNB,-0.00022654,TradeID - 253573064
293006629,13/07/2024 22:40,Coin-M Futures,Fee,MATIC,-0.18860807,TradeID - 41027827
293006629,13/07/2024 22:40,Coin-M Futures,Fee,AVAX,-0.00369362,TradeID - 37699161
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,DOT,0.05338466,TradeID - 157199543
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,ADA,-0.25926528,TradeID - 169563461
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,BNB,-0.00003141,TradeID - 253573062
293006629,13/07/2024 22:40,Coin-M Futures,Fee,BNB,-0.00016047,TradeID - 253573063
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,ETH,-0.00125458,TradeID - 791281578
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,NEAR,-0.05469703,TradeID - 41345338
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,XRP,1.14894554,TradeID - 167509014
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,MATIC,-0.03562677,TradeID - 41027829
293006629,13/07/2024 22:40,Coin-M Futures,Fee,ADA,-0.11379153,TradeID - 169563461
293006629,13/07/2024 22:40,Coin-M Futures,Fee,SOL,-0.00007137,TradeID - 200642253
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,AVAX,-0.00287329,TradeID - 37699161
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,MATIC,-0.64140285,TradeID - 41027827
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,SOL,-0.00488254,TradeID - 200642252
293006629,13/07/2024 22:40,Coin-M Futures,Fee,TRX,-0.32039871,TradeID - 33367675
293006629,13/07/2024 22:40,Coin-M Futures,Fee,MATIC,-0.0094304,TradeID - 41027826
293006629,13/07/2024 22:40,Coin-M Futures,Fee,ETC,-0.0002234,TradeID - 97783110
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,THETA,-0.99705485,TradeID - 19682052
293006629,13/07/2024 22:40,Coin-M Futures,Fee,XRP,-0.15180265,TradeID - 167509015
293006629,13/07/2024 22:40,Coin-M Futures,Fee,XRP,-0.03795066,TradeID - 167509014
293006629,13/07/2024 22:40,Coin-M Futures,Fee,NEAR,-0.00388424,TradeID - 41345338
293006629,13/07/2024 22:40,Coin-M Futures,Fee,XRP,-0.00948766,TradeID - 167509013
293006629,13/07/2024 22:40,Coin-M Futures,Fee,ETC,-0.00424467,TradeID - 97783111
293006629,13/07/2024 22:40,Coin-M Futures,Fee,THETA,-0.05338078,TradeID - 19682052
293006629,13/07/2024 22:40,Coin-M Futures,Fee,NEAR,-0.00097106,TradeID - 41345336
293006629,13/07/2024 22:40,Coin-M Futures,Fee,LTC,-0.00064562,TradeID - 116009310
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,MATIC,-0.03562677,TradeID - 41027828
293006629,13/07/2024 22:40,Coin-M Futures,Fee,ETH,-0.00011851,TradeID - 791281578
293006629,13/07/2024 22:40,Coin-M Futures,Realized Profit and Loss,TRX,3.63910088,TradeID - 33367674
293006629,13/07/2024 22:41,USD-M Futures,Fee,USDT,-0.1767417,TradeID - 5164597885
293006629,13/07/2024 22:41,USD-M Futures,Realized Profit and Loss,USDT,-1.794,TradeID - 5164597885
293006629,13/07/2024 22:41,USD-M Futures,Fee,USDT,-0.1767108,TradeID - 5164597941
293006629,13/07/2024 22:44,USD-M Futures,Fee,USDT,-0.14693999,TradeID - 5164620880
293006629,13/07/2024 22:44,USD-M Futures,Fee,USDT,-0.176328,TradeID - 5164620883
293006629,13/07/2024 22:44,USD-M Futures,Fee,USDT,-0.029388,TradeID - 5164620881
293006629,13/07/2024 22:44,USD-M Futures,Realized Profit and Loss,USDT,-0.638,TradeID - 5164620880
293006629,13/07/2024 22:44,USD-M Futures,Realized Profit and Loss,USDT,-0.1276,TradeID - 5164620881
293006629,13/07/2024 22:45,Coin-M Futures,Fee,BTC,-0.00000509,TradeID - 836173280
293006629,13/07/2024 22:45,Coin-M Futures,Fee,ETH,-0.00000314,TradeID - 791287006
293006629,13/07/2024 22:45,Coin-M Futures,Fee,ETH,-0.00004146,TradeID - 791287007
293006629,13/07/2024 22:45,Coin-M Futures,Fee,BNB,-0.00039609,TradeID - 253573531
293006629,13/07/2024 22:46,Coin-M Futures,Fee,SOL,-0.00021322,TradeID - 200643480
293006629,13/07/2024 22:46,Coin-M Futures,Fee,SOL,-0.00024875,TradeID - 200643479
293006629,13/07/2024 22:46,Coin-M Futures,Fee,SOL,-0.00031985,TradeID - 200643481
293006629,13/07/2024 22:46,Coin-M Futures,Fee,ETC,-0.00022217,TradeID - 97783493
293006629,13/07/2024 22:46,Coin-M Futures,Fee,ETC,-0.00422128,TradeID - 97783494
293006629,13/07/2024 22:46,Coin-M Futures,Fee,NEAR,-0.01344344,TradeID - 41345662
293006629,13/07/2024 22:47,Coin-M Futures,Fee,MATIC,-0.21604358,TradeID - 41028093
293006629,13/07/2024 22:47,Coin-M Futures,Fee,THETA,-0.04940014,TradeID - 19682144
293006629,13/07/2024 22:47,Coin-M Futures,Fee,ADA,-0.27384755,TradeID - 169563878
293006629,13/07/2024 22:47,Coin-M Futures,Fee,XRP,-0.21846504,TradeID - 167510131
293006629,13/07/2024 22:47,Coin-M Futures,Fee,BCH,-0.00003994,TradeID - 66514116
293006629,13/07/2024 22:47,Coin-M Futures,Fee,BCH,-0.00019971,TradeID - 66514115
293006629,13/07/2024 22:47,Coin-M Futures,Fee,LTC,-0.00121741,TradeID - 116009532
293006629,13/07/2024 22:48,Coin-M Futures,Fee,TRX,-0.53510273,TradeID - 33367750
293006629,13/07/2024 22:48,Coin-M Futures,Fee,TRX,-0.32103873,TradeID - 33367749
293006629,13/07/2024 22:48,Coin-M Futures,Fee,DOGE,-0.89405453,TradeID - 227565714
293006629,13/07/2024 22:48,Coin-M Futures,Fee,DOGE,-0.26821636,TradeID - 227565715
293006629,13/07/2024 22:49,Coin-M Futures,Fee,DOT,-0.01040999,TradeID - 157199799
293006629,13/07/2024 22:52,Coin-M Futures,Fee,AVAX,-0.00367504,TradeID - 37699569
293006629,13/07/2024 22:52,USD-M Futures,Fee,USDT,-0.08841225,TradeID - 5164652224
293006629,13/07/2024 22:53,Coin-M Futures,Realized Profit and Loss,BCH,0.00003795,TradeID - 66514199
293006629,13/07/2024 22:53,Coin-M Futures,Fee,BCH,-0.00003995,TradeID - 66514201
293006629,13/07/2024 22:53,Coin-M Futures,Fee,BCH,-0.00003996,TradeID - 66514199
293006629,13/07/2024 22:53,Coin-M Futures,Realized Profit and Loss,BCH,0.00021106,TradeID - 66514198
293006629,13/07/2024 22:53,Coin-M Futures,Fee,BCH,-0.00019978,TradeID - 66514200
293006629,13/07/2024 22:53,Coin-M Futures,Fee,BCH,-0.00019981,TradeID - 66514198
293006629,13/07/2024 22:53,Coin-M Futures,Realized Profit and Loss,DOT,-0.00460358,TradeID - 157199876
293006629,13/07/2024 22:53,Coin-M Futures,Realized Profit and Loss,DOT,-0.00485856,TradeID - 157199880
293006629,13/07/2024 22:53,Coin-M Futures,Fee,DOT,-0.00079846,TradeID - 157199876
293006629,13/07/2024 22:53,Coin-M Futures,Fee,DOT,-0.00159693,TradeID - 157199877
293006629,13/07/2024 22:53,Coin-M Futures,Fee,DOT,-0.0047908,TradeID - 157199878
293006629,13/07/2024 22:53,Coin-M Futures,Fee,DOT,-0.00079833,TradeID - 157199879
293006629,13/07/2024 22:53,Coin-M Futures,Realized Profit and Loss,DOT,-0.00485856,TradeID - 157199879
293006629,13/07/2024 22:53,Coin-M Futures,Fee,DOT,-0.01037841,TradeID - 157199882
293006629,13/07/2024 22:53,Coin-M Futures,Realized Profit and Loss,DOT,-0.00971713,TradeID - 157199881
293006629,13/07/2024 22:53,Coin-M Futures,Realized Profit and Loss,DOT,-0.00920717,TradeID - 157199877
293006629,13/07/2024 22:53,Coin-M Futures,Fee,DOT,-0.00079833,TradeID - 157199880
293006629,13/07/2024 22:53,Coin-M Futures,Realized Profit and Loss,DOT,-0.02762153,TradeID - 157199878
293006629,13/07/2024 22:53,Coin-M Futures,Fee,DOT,-0.00159667,TradeID - 157199881
293006629,13/07/2024 22:53,Coin-M Futures,Fee,ADA,-0.27322404,TradeID - 169564158
293006629,13/07/2024 22:53,Coin-M Futures,Realized Profit and Loss,ADA,-1.24702895,TradeID - 169564158
293006629,13/07/2024 22:53,Coin-M Futures,Fee,BNB,-0.00039445,TradeID - 253574006
293006629,13/07/2024 22:53,Coin-M Futures,Realized Profit and Loss,BNB,-0.0032736,TradeID - 253574006
293006629,13/07/2024 22:53,USD-M Futures,Realized Profit and Loss,USDT,-2.20453333,TradeID - 5164675677
293006629,13/07/2024 22:53,USD-M Futures,Fee,USDT,-0.0591461,TradeID - 5164675676
293006629,13/07/2024 22:53,USD-M Futures,Realized Profit and Loss,USDT,-0.62986666,TradeID - 5164675676
293006629,13/07/2024 22:53,USD-M Futures,Fee,USDT,-0.20701135,TradeID - 5164675677
293006629,13/07/2024 22:53,USD-M Futures,Fee,USDT,-0.26611425,TradeID - 5164675747
293006629,13/07/2024 22:54,Coin-M Futures,Fee,DOGE,-1.15442678,TradeID - 227566273
293006629,13/07/2024 22:54,Coin-M Futures,Fee,DOGE,-1.15473441,TradeID - 227566271
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,DOGE,-15.07297487,TradeID - 227566271
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,BTC,-0.00005013,TradeID - 836178924
293006629,13/07/2024 22:54,Coin-M Futures,Fee,BTC,-0.00000507,TradeID - 836178924
293006629,13/07/2024 22:54,Coin-M Futures,Fee,BTC,-0.00000507,TradeID - 836178925
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,AVAX,-0.02502515,TradeID - 37699636
293006629,13/07/2024 22:54,Coin-M Futures,Fee,AVAX,-0.00269541,TradeID - 37699636
293006629,13/07/2024 22:54,Coin-M Futures,Fee,AVAX,-0.00096264,TradeID - 37699637
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,AVAX,-0.00893755,TradeID - 37699637
293006629,13/07/2024 22:54,Coin-M Futures,Fee,ETC,-0.00445176,TradeID - 97783662
293006629,13/07/2024 22:54,Coin-M Futures,Fee,ETC,-0.00445136,TradeID - 97783663
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,ETC,0.01661623,TradeID - 97783662
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,ETH,-0.00037915,TradeID - 791292134
293006629,13/07/2024 22:54,Coin-M Futures,Fee,ETH,-0.00011133,TradeID - 791292134
293006629,13/07/2024 22:54,Coin-M Futures,Fee,LTC,-0.00121671,TradeID - 116009669
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,LTC,-0.00139412,TradeID - 116009669
293006629,13/07/2024 22:54,Coin-M Futures,Fee,LTC,-0.00121671,TradeID - 116009670
293006629,13/07/2024 22:54,Coin-M Futures,Fee,MATIC,-0.21592189,TradeID - 41028443
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,MATIC,-0.24338368,TradeID - 41028442
293006629,13/07/2024 22:54,Coin-M Futures,Fee,MATIC,-0.21592189,TradeID - 41028442
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,NEAR,-0.00221042,TradeID - 41346002
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,NEAR,-0.00663127,TradeID - 41346003
293006629,13/07/2024 22:54,Coin-M Futures,Fee,NEAR,-0.00095914,TradeID - 41346002
293006629,13/07/2024 22:54,Coin-M Futures,Fee,NEAR,-0.0095914,TradeID - 41346001
293006629,13/07/2024 22:54,Coin-M Futures,Fee,NEAR,-0.00287742,TradeID - 41346003
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,NEAR,-0.02210425,TradeID - 41346001
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,XRP,-0.08298767,TradeID - 167510970
293006629,13/07/2024 22:54,Coin-M Futures,Fee,XRP,-0.21842355,TradeID - 167510970
293006629,13/07/2024 22:54,Coin-M Futures,Fee,XRP,-0.02849002,TradeID - 167510972
293006629,13/07/2024 22:54,Coin-M Futures,Fee,XRP,-0.18993352,TradeID - 167510971
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,SOL,-0.01175718,TradeID - 200645715
293006629,13/07/2024 22:54,Coin-M Futures,Fee,SOL,-0.00010568,TradeID - 200645716
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,SOL,-0.00185788,TradeID - 200645716
293006629,13/07/2024 22:54,Coin-M Futures,Fee,SOL,-0.00066933,TradeID - 200645715
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,THETA,-0.11852478,TradeID - 19682271
293006629,13/07/2024 22:54,Coin-M Futures,Fee,THETA,-0.0069979,TradeID - 19682271
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,THETA,-0.543619,TradeID - 19682270
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,THETA,-0.1087238,TradeID - 19682269
293006629,13/07/2024 22:54,Coin-M Futures,Fee,THETA,-0.035014,TradeID - 19682270
293006629,13/07/2024 22:54,Coin-M Futures,Fee,THETA,-0.0070028,TradeID - 19682269
293006629,13/07/2024 22:54,Coin-M Futures,Fee,TRX,-0.85653104,TradeID - 33367788
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,TRX,0.09739271,TradeID - 33367787
293006629,13/07/2024 22:54,Coin-M Futures,Realized Profit and Loss,TRX,0.68174898,TradeID - 33367786
293006629,13/07/2024 22:54,Coin-M Futures,Fee,TRX,-0.10706638,TradeID - 33367787
293006629,13/07/2024 22:54,Coin-M Futures,Fee,TRX,-0.74946466,TradeID - 33367786
293006629,13/07/2024 22:57,Coin-M Futures,Fee,ETH,-0.00010819,TradeID - 791293697
293006629,13/07/2024 22:57,Coin-M Futures,Fee,BNB,-0.0003852,TradeID - 253574272
293006629,13/07/2024 22:57,Coin-M Futures,Fee,SOL,-0.00003521,TradeID - 200646439
293006629,13/07/2024 22:57,Coin-M Futures,Fee,SOL,-0.00066915,TradeID - 200646438
293006629,13/07/2024 22:57,Coin-M Futures,Fee,AVAX,-0.0011534,TradeID - 37699736
293006629,13/07/2024 22:57,Coin-M Futures,Fee,AVAX,-0.00019215,TradeID - 37699738
293006629,13/07/2024 22:57,Coin-M Futures,Fee,AVAX,-0.00038431,TradeID - 37699739
293006629,13/07/2024 22:57,Coin-M Futures,Fee,AVAX,-0.00153787,TradeID - 37699735
